epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.17228,2.82903,3.81194,4.43513,0.00816,0.25,0.00514,0.00074,3.02027,3.70972,4.15899,0,0,0
2,6.3105,3.07479,3.77891,4.54555,0.00787,0.25,0.00503,0.00073,3.02084,3.70947,4.15908,1.01e-05,1.01e-05,1.01e-05
